File Name,Result,Input Path,Indexless Input Path,Unmappable CDM Path Count,Unmappable CDM Paths,Reason For Failure
cdm-sample-files/equity/Equity-Option-Price-Return-Stock-ex01-American-Call.xml,Fail_MappedNone,trade.tradeHeader.partyTradeInformation(1).reportingRegime(1).reportingRole,trade.tradeHeader.partyTradeInformation.reportingRegime.reportingRole,0,,Element with value ReportingParty could not be mapped to a rosettaField
cdm-sample-files/equity/Equity-Option-Price-Return-Stock-ex01-American-Call.xml,Fail_MappedNone,trade.tradeHeader.partyTradeInformation(0).reportingRegime(5).supervisorRegistration.supervisoryBody,trade.tradeHeader.partyTradeInformation.reportingRegime.supervisorRegistration.supervisoryBody,0,,Element with value CA.AB.ASC could not be mapped to a rosettaField
cdm-sample-files/equity/Equity-Option-Price-Return-Stock-ex01-American-Call.xml,Fail_MappedNone,trade.tradeHeader.partyTradeInformation(1).reportingRegime(3).name,trade.tradeHeader.partyTradeInformation.reportingRegime.name,0,,Element with value CSA could not be mapped to a rosettaField
cdm-sample-files/equity/Equity-Option-Price-Return-Stock-ex01-American-Call.xml,Fail_MappedNone,trade.tradeHeader.partyTradeInformation(1).reportingRegime(3).mandatorilyClearable,trade.tradeHeader.partyTradeInformation.reportingRegime.mandatorilyClearable,0,,Element with value false could not be mapped to a rosettaField
cdm-sample-files/equity/Equity-Option-Price-Return-Stock-ex01-American-Call.xml,Fail_MappedNone,trade.tradeHeader.partyTradeInformation(0).reportingRegime(4).supervisorRegistration.supervisoryBody,trade.tradeHeader.partyTradeInformation.reportingRegime.supervisorRegistration.supervisoryBody,0,,Element with value JFSA could not be mapped to a rosettaField
cdm-sample-files/equity/Equity-Option-Price-Return-Stock-ex01-American-Call.xml,Fail_MappedNone,trade.tradeHeader.partyTradeInformation(1).reportingRegime(0).supervisorRegistration.supervisoryBody,trade.tradeHeader.partyTradeInformation.reportingRegime.supervisorRegistration.supervisoryBody,0,,Element with value ESMA could not be mapped to a rosettaField
cdm-sample-files/equity/Equity-Option-Price-Return-Stock-ex01-American-Call.xml,Fail_MappedNone,trade.tradeHeader.partyTradeInformation(0).reportingRegime(2).name,trade.tradeHeader.partyTradeInformation.reportingRegime.name,0,,Element with value EMIR could not be mapped to a rosettaField
cdm-sample-files/equity/Equity-Option-Price-Return-Stock-ex01-American-Call.xml,Fail_MappedNone,trade.equityOption.extraordinaryEvents.additionalDisruptionEvents.insolvencyFiling,trade.equityOption.extraordinaryEvents.additionalDisruptionEvents.insolvencyFiling,0,,Element with value false could not be mapped to a rosettaField
cdm-sample-files/equity/Equity-Option-Price-Return-Stock-ex01-American-Call.xml,Fail_MappedNone,trade.tradeHeader.partyTradeInformation(0).reportingRegime(2).reportingPurpose,trade.tradeHeader.partyTradeInformation.reportingRegime.reportingPurpose,0,,Element with value PrimaryEconomicTerms could not be mapped to a rosettaField
cdm-sample-files/equity/Equity-Option-Price-Return-Stock-ex01-American-Call.xml,Fail_MappedNone,trade.tradeHeader.partyTradeInformation(0).executionVenueType,trade.tradeHeader.partyTradeInformation.executionVenueType,0,,Element with value SEF could not be mapped to a rosettaField
cdm-sample-files/equity/Equity-Option-Price-Return-Stock-ex01-American-Call.xml,Fail_MappedNone,trade.tradeHeader.partyTradeInformation(1).reportingRegime(0).reportingRole,trade.tradeHeader.partyTradeInformation.reportingRegime.reportingRole,0,,Element with value ReportingParty could not be mapped to a rosettaField
cdm-sample-files/equity/Equity-Option-Price-Return-Stock-ex01-American-Call.xml,Fail_MappedNone,trade.tradeHeader.partyTradeInformation(0).reportingRegime(0).mandatorilyClearable,trade.tradeHeader.partyTradeInformation.reportingRegime.mandatorilyClearable,0,,Element with value false could not be mapped to a rosettaField
cdm-sample-files/equity/Equity-Option-Price-Return-Stock-ex01-American-Call.xml,Fail_MappedNone,party(0)[id=party1].classification(1)[industryClassificationScheme=http://www.fpml.org/coding-scheme/hkma-rewrite-regulatory-corporate-sector],party[id=party1].classification[industryClassificationScheme=http://www.fpml.org/coding-scheme/hkma-rewrite-regulatory-corporate-sector],0,,Element with value CDTI could not be mapped to a rosettaField
cdm-sample-files/equity/Equity-Option-Price-Return-Stock-ex01-American-Call.xml,Fail_MappedNone,trade.tradeHeader.partyTradeInformation(0).collateralizationType,trade.tradeHeader.partyTradeInformation.collateralizationType,0,,Element with value Fully could not be mapped to a rosettaField
cdm-sample-files/equity/Equity-Option-Price-Return-Stock-ex01-American-Call.xml,Fail_MappedNone,trade.tradeHeader.partyTradeInformation(0).reportingRegime(3).exceedsClearingThreshold,trade.tradeHeader.partyTradeInformation.reportingRegime.exceedsClearingThreshold,0,,Element with value true could not be mapped to a rosettaField
cdm-sample-files/equity/Equity-Option-Price-Return-Stock-ex01-American-Call.xml,Fail_MappedNone,trade.tradeHeader.partyTradeInformation(1).reportingRegime(3).entityClassification[entityClassificationScheme=http://www.fpml.org/coding-scheme/cftc-entity-classification].entityClassificationScheme,trade.tradeHeader.partyTradeInformation.reportingRegime.entityClassification[entityClassificationScheme=http://www.fpml.org/coding-scheme/cftc-entity-classification].entityClassificationScheme,0,,Element with value http://www.fpml.org/coding-scheme/cftc-entity-classification could not be mapped to a rosettaField
cdm-sample-files/equity/Equity-Option-Price-Return-Stock-ex01-American-Call.xml,Fail_MappedNone,trade.tradeHeader.partyTradeInformation(0).reportingRegime(5).entityClassification[entityClassificationScheme=http://www.fpml.org/coding-scheme/cftc-entity-classification],trade.tradeHeader.partyTradeInformation.reportingRegime.entityClassification[entityClassificationScheme=http://www.fpml.org/coding-scheme/cftc-entity-classification],0,,Element with value SBSD could not be mapped to a rosettaField
cdm-sample-files/equity/Equity-Option-Price-Return-Stock-ex01-American-Call.xml,Fail_MappedNone,trade.tradeHeader.partyTradeInformation(1).reportingRegime(4).name,trade.tradeHeader.partyTradeInformation.reportingRegime.name,0,,Element with value HKTR could not be mapped to a rosettaField
cdm-sample-files/equity/Equity-Option-Price-Return-Stock-ex01-American-Call.xml,Fail_MappedNone,trade.tradeHeader.partyTradeInformation(0).reportingRegime(6).reportingRole,trade.tradeHeader.partyTradeInformation.reportingRegime.reportingRole,0,,Element with value ReportingParty could not be mapped to a rosettaField
cdm-sample-files/equity/Equity-Option-Price-Return-Stock-ex01-American-Call.xml,Fail_MappedMultiple,party(0)[id=party1].partyId(1)[partyIdScheme=http://www.fpml.org/coding-scheme/external/iso17442].partyIdScheme,party[id=party1].partyId[partyIdScheme=http://www.fpml.org/coding-scheme/external/iso17442].partyIdScheme,2,"ReportableEvent.originatingWorkflowStep.proposedEvent.instruction(0).before.value.trade.party(0).partyId(1).identifierType=[LEI]
ReportableEvent.originatingWorkflowStep.proposedEvent.instruction(0).before.value.trade.party(0).partyId(1).identifier.meta.scheme=[http://www.fpml.org/coding-scheme/dummy-party-id, http://www.fpml.org/coding-scheme/external/iso17442]",Element mapped to multiple rosettaFields
cdm-sample-files/equity/Equity-Option-Price-Return-Stock-ex01-American-Call.xml,Fail_MappedNone,trade.tradeHeader.partyTradeInformation(0).reportingRegime(6).supervisorRegistration.supervisoryBody,trade.tradeHeader.partyTradeInformation.reportingRegime.supervisorRegistration.supervisoryBody,0,,Element with value HKMA could not be mapped to a rosettaField
cdm-sample-files/equity/Equity-Option-Price-Return-Stock-ex01-American-Call.xml,Fail_MappedNone,trade.tradeHeader.partyTradeInformation(1).reportingRegime(3).entityClassification[entityClassificationScheme=http://www.fpml.org/coding-scheme/cftc-entity-classification],trade.tradeHeader.partyTradeInformation.reportingRegime.entityClassification[entityClassificationScheme=http://www.fpml.org/coding-scheme/cftc-entity-classification],0,,Element with value SBSD could not be mapped to a rosettaField
cdm-sample-files/equity/Equity-Option-Price-Return-Stock-ex01-American-Call.xml,Fail_MappedNone,trade.tradeHeader.partyTradeInformation(1).reportingRegime(0).exceedsClearingThreshold,trade.tradeHeader.partyTradeInformation.reportingRegime.exceedsClearingThreshold,0,,Element with value true could not be mapped to a rosettaField
cdm-sample-files/equity/Equity-Option-Price-Return-Stock-ex01-American-Call.xml,Fail_MappedNone,trade.equityOption.extraordinaryEvents.representations.additionalAcknowledgements,trade.equityOption.extraordinaryEvents.representations.additionalAcknowledgements,0,,Element with value true could not be mapped to a rosettaField
cdm-sample-files/equity/Equity-Option-Price-Return-Stock-ex01-American-Call.xml,Fail_MappedNone,trade.tradeHeader.partyTradeInformation(1).reportingRegime(2).supervisorRegistration.supervisoryBody,trade.tradeHeader.partyTradeInformation.reportingRegime.supervisorRegistration.supervisoryBody,0,,Element with value JFSA could not be mapped to a rosettaField
cdm-sample-files/equity/Equity-Option-Price-Return-Stock-ex01-American-Call.xml,Fail_MappedNone,trade.tradeHeader.partyTradeInformation(0).reportingRegime(1).reportingPurpose,trade.tradeHeader.partyTradeInformation.reportingRegime.reportingPurpose,0,,Element with value PrimaryEconomicTerms could not be mapped to a rosettaField
cdm-sample-files/equity/Equity-Option-Price-Return-Stock-ex01-American-Call.xml,Fail_MappedNone,trade.tradeHeader.partyTradeInformation(0).reportingRegime(3).name,trade.tradeHeader.partyTradeInformation.reportingRegime.name,0,,Element with value UKEMIR could not be mapped to a rosettaField
cdm-sample-files/equity/Equity-Option-Price-Return-Stock-ex01-American-Call.xml,Fail_MappedNone,trade.equityOption.methodOfAdjustment,trade.equityOption.methodOfAdjustment,0,,Element with value CalculationAgent could not be mapped to a rosettaField
cdm-sample-files/equity/Equity-Option-Price-Return-Stock-ex01-American-Call.xml,Fail_MappedNone,party(1)[id=party2].classification(1)[industryClassificationScheme=http://www.fpml.org/coding-scheme/hkma-rewrite-regulatory-corporate-sector],party[id=party2].classification[industryClassificationScheme=http://www.fpml.org/coding-scheme/hkma-rewrite-regulatory-corporate-sector],0,,Element with value CSDS could not be mapped to a rosettaField
cdm-sample-files/equity/Equity-Option-Price-Return-Stock-ex01-American-Call.xml,Fail_MappedNone,trade.tradeHeader.partyTradeInformation(1).reportingRegime(3).reportingRole,trade.tradeHeader.partyTradeInformation.reportingRegime.reportingRole,0,,Element with value ReportingParty could not be mapped to a rosettaField
cdm-sample-files/equity/Equity-Option-Price-Return-Stock-ex01-American-Call.xml,Fail_MappedMultiple,party(1)[id=party2].partyId(1)[partyIdScheme=http://www.fpml.org/coding-scheme/external/iso17442].partyIdScheme,party[id=party2].partyId[partyIdScheme=http://www.fpml.org/coding-scheme/external/iso17442].partyIdScheme,2,"ReportableEvent.originatingWorkflowStep.proposedEvent.instruction(0).before.value.trade.party(1).partyId(1).identifier.meta.scheme=[http://www.fpml.org/coding-scheme/dummy-party-id, http://www.fpml.org/coding-scheme/external/iso17442]
ReportableEvent.originatingWorkflowStep.proposedEvent.instruction(0).before.value.trade.party(1).partyId(1).identifierType=[LEI]",Element mapped to multiple rosettaFields
cdm-sample-files/equity/Equity-Option-Price-Return-Stock-ex01-American-Call.xml,Fail_MappedNone,trade.equityOption.extraordinaryEvents.additionalDisruptionEvents.hedgingDisruption,trade.equityOption.extraordinaryEvents.additionalDisruptionEvents.hedgingDisruption,0,,Element with value true could not be mapped to a rosettaField
cdm-sample-files/equity/Equity-Option-Price-Return-Stock-ex01-American-Call.xml,Fail_MappedNone,trade.equityOption.equityExercise.settlementMethodElectionDate.adjustableDate.dateAdjustments.businessDayConvention,trade.equityOption.equityExercise.settlementMethodElectionDate.adjustableDate.dateAdjustments.businessDayConvention,0,,Element with value NONE could not be mapped to a rosettaField
cdm-sample-files/equity/Equity-Option-Price-Return-Stock-ex01-American-Call.xml,Fail_MappedNone,trade.tradeHeader.partyTradeInformation(0).reportingRegime(2).entityClassification[entityClassificationScheme=http://www.fpml.org/coding-scheme/esma-entity-classification],trade.tradeHeader.partyTradeInformation.reportingRegime.entityClassification[entityClassificationScheme=http://www.fpml.org/coding-scheme/esma-entity-classification],0,,Element with value Financial could not be mapped to a rosettaField
cdm-sample-files/equity/Equity-Option-Price-Return-Stock-ex01-American-Call.xml,Fail_MappedNone,trade.equityOption.extraordinaryEvents.mergerEvents.shareForCombined,trade.equityOption.extraordinaryEvents.mergerEvents.shareForCombined,0,,Element with value ModifiedCalculationAgent could not be mapped to a rosettaField
cdm-sample-files/equity/Equity-Option-Price-Return-Stock-ex01-American-Call.xml,Fail_MappedNone,trade.equityOption.extraordinaryEvents.compositionOfCombinedConsideration,trade.equityOption.extraordinaryEvents.compositionOfCombinedConsideration,0,,Element with value true could not be mapped to a rosettaField
cdm-sample-files/equity/Equity-Option-Price-Return-Stock-ex01-American-Call.xml,Fail_MappedNone,trade.equityOption.extraordinaryEvents.additionalDisruptionEvents.lossOfStockBorrow,trade.equityOption.extraordinaryEvents.additionalDisruptionEvents.lossOfStockBorrow,0,,Element with value true could not be mapped to a rosettaField
cdm-sample-files/equity/Equity-Option-Price-Return-Stock-ex01-American-Call.xml,Fail_MappedNone,trade.equityOption.extraordinaryEvents.additionalDisruptionEvents.determiningPartyReference[href=party1].href,trade.equityOption.extraordinaryEvents.additionalDisruptionEvents.determiningPartyReference[href=party1].href,0,,Element with value party1 could not be mapped to a rosettaField
cdm-sample-files/equity/Equity-Option-Price-Return-Stock-ex01-American-Call.xml,Fail_MappedNone,trade.tradeHeader.partyTradeInformation(1).reportingRegime(1).mandatorilyClearable,trade.tradeHeader.partyTradeInformation.reportingRegime.mandatorilyClearable,0,,Element with value false could not be mapped to a rosettaField
cdm-sample-files/equity/Equity-Option-Price-Return-Stock-ex01-American-Call.xml,Fail_MappedNone,party(0)[id=party1].classification(0)[industryClassificationScheme=http://www.fpml.org/coding-scheme/esma-emir-refit-regulatory-corporate-sector],party[id=party1].classification[industryClassificationScheme=http://www.fpml.org/coding-scheme/esma-emir-refit-regulatory-corporate-sector],0,,Element with value CDTI could not be mapped to a rosettaField
cdm-sample-files/equity/Equity-Option-Price-Return-Stock-ex01-American-Call.xml,Fail_MappedNone,party(1)[id=party2].organizationType[organizationTypeScheme=http://www.fpml.org/coding-scheme/organization-type].organizationTypeScheme,party[id=party2].organizationType[organizationTypeScheme=http://www.fpml.org/coding-scheme/organization-type].organizationTypeScheme,0,,Element with value http://www.fpml.org/coding-scheme/organization-type could not be mapped to a rosettaField
cdm-sample-files/equity/Equity-Option-Price-Return-Stock-ex01-American-Call.xml,Fail_MappedNone,trade.tradeHeader.partyTradeInformation(0).reportingRegime(1).reportingRole,trade.tradeHeader.partyTradeInformation.reportingRegime.reportingRole,0,,Element with value ReportingParty could not be mapped to a rosettaField
cdm-sample-files/equity/Equity-Option-Price-Return-Stock-ex01-American-Call.xml,Fail_MappedNone,trade.equityOption.extraordinaryEvents.additionalDisruptionEvents.increasedCostOfHedging,trade.equityOption.extraordinaryEvents.additionalDisruptionEvents.increasedCostOfHedging,0,,Element with value false could not be mapped to a rosettaField
cdm-sample-files/equity/Equity-Option-Price-Return-Stock-ex01-American-Call.xml,Fail_MappedNone,trade.equityOption.extraordinaryEvents.mergerEvents.shareForShare,trade.equityOption.extraordinaryEvents.mergerEvents.shareForShare,0,,Element with value ModifiedCalculationAgent could not be mapped to a rosettaField
cdm-sample-files/equity/Equity-Option-Price-Return-Stock-ex01-American-Call.xml,Fail_MappedNone,trade.tradeHeader.partyTradeInformation(0).reportingRegime(0).reportingPurpose,trade.tradeHeader.partyTradeInformation.reportingRegime.reportingPurpose,0,,Element with value PrimaryEconomicTerms could not be mapped to a rosettaField
cdm-sample-files/equity/Equity-Option-Price-Return-Stock-ex01-American-Call.xml,Fail_MappedNone,trade.tradeHeader.partyTradeInformation(0).reportingRegime(4).name,trade.tradeHeader.partyTradeInformation.reportingRegime.name,0,,Element with value JFSA could not be mapped to a rosettaField
cdm-sample-files/equity/Equity-Option-Price-Return-Stock-ex01-American-Call.xml,Fail_MappedNone,trade.tradeHeader.partyTradeInformation(1).reportingRegime(4).entityClassification,trade.tradeHeader.partyTradeInformation.reportingRegime.entityClassification,0,,Element with value Financial could not be mapped to a rosettaField
cdm-sample-files/equity/Equity-Option-Price-Return-Stock-ex01-American-Call.xml,Fail_MappedNone,trade.tradeHeader.partyTradeInformation(0).largeSizeTrade,trade.tradeHeader.partyTradeInformation.largeSizeTrade,0,,Element with value false could not be mapped to a rosettaField
cdm-sample-files/equity/Equity-Option-Price-Return-Stock-ex01-American-Call.xml,Fail_MappedNone,trade.equityOption.extraordinaryEvents.tenderOfferEvents.shareForCombined,trade.equityOption.extraordinaryEvents.tenderOfferEvents.shareForCombined,0,,Element with value ModifiedCalculationAgent could not be mapped to a rosettaField
cdm-sample-files/equity/Equity-Option-Price-Return-Stock-ex01-American-Call.xml,Fail_MappedNone,party(0)[id=party1].organizationType[organizationTypeScheme=http://www.fpml.org/coding-scheme/organization-type].organizationTypeScheme,party[id=party1].organizationType[organizationTypeScheme=http://www.fpml.org/coding-scheme/organization-type].organizationTypeScheme,0,,Element with value http://www.fpml.org/coding-scheme/organization-type could not be mapped to a rosettaField
cdm-sample-files/equity/Equity-Option-Price-Return-Stock-ex01-American-Call.xml,Fail_MappedNone,trade.tradeHeader.partyTradeInformation(1).reportingRegime(2).reportingRole,trade.tradeHeader.partyTradeInformation.reportingRegime.reportingRole,0,,Element with value ReportingParty could not be mapped to a rosettaField
cdm-sample-files/equity/Equity-Option-Price-Return-Stock-ex01-American-Call.xml,Fail_MappedNone,trade.tradeHeader.partyTradeInformation(0).reportingRegime(6).mandatorilyClearable,trade.tradeHeader.partyTradeInformation.reportingRegime.mandatorilyClearable,0,,Element with value false could not be mapped to a rosettaField
cdm-sample-files/equity/Equity-Option-Price-Return-Stock-ex01-American-Call.xml,Fail_MappedNone,trade.tradeHeader.partyTradeInformation(0).reportingRegime(3).entityClassification[entityClassificationScheme=http://www.fpml.org/coding-scheme/esma-entity-classification].entityClassificationScheme,trade.tradeHeader.partyTradeInformation.reportingRegime.entityClassification[entityClassificationScheme=http://www.fpml.org/coding-scheme/esma-entity-classification].entityClassificationScheme,0,,Element with value http://www.fpml.org/coding-scheme/esma-entity-classification could not be mapped to a rosettaField
cdm-sample-files/equity/Equity-Option-Price-Return-Stock-ex01-American-Call.xml,Fail_MappedNone,trade.equityOption.extraordinaryEvents.representations.nonReliance,trade.equityOption.extraordinaryEvents.representations.nonReliance,0,,Element with value true could not be mapped to a rosettaField
cdm-sample-files/equity/Equity-Option-Price-Return-Stock-ex01-American-Call.xml,Fail_MappedNone,trade.tradeHeader.partyTradeInformation(1).reportingRegime(1).supervisorRegistration.supervisoryBody,trade.tradeHeader.partyTradeInformation.reportingRegime.supervisorRegistration.supervisoryBody,0,,Element with value FCA could not be mapped to a rosettaField
cdm-sample-files/equity/Equity-Option-Price-Return-Stock-ex01-American-Call.xml,Fail_MappedNone,trade.tradeHeader.partyTradeInformation(1).reportingRegime(1).reportingPurpose,trade.tradeHeader.partyTradeInformation.reportingRegime.reportingPurpose,0,,Element with value PrimaryEconomicTerms could not be mapped to a rosettaField
cdm-sample-files/equity/Equity-Option-Price-Return-Stock-ex01-American-Call.xml,Fail_MappedNone,trade.tradeHeader.partyTradeInformation(0).reportingRegime(3).entityClassification[entityClassificationScheme=http://www.fpml.org/coding-scheme/esma-entity-classification],trade.tradeHeader.partyTradeInformation.reportingRegime.entityClassification[entityClassificationScheme=http://www.fpml.org/coding-scheme/esma-entity-classification],0,,Element with value Financial could not be mapped to a rosettaField
cdm-sample-files/equity/Equity-Option-Price-Return-Stock-ex01-American-Call.xml,Fail_MappedNone,sequenceNumber,sequenceNumber,0,,Element with value 1 could not be mapped to a rosettaField
cdm-sample-files/equity/Equity-Option-Price-Return-Stock-ex01-American-Call.xml,Fail_MappedNone,trade.tradeHeader.partyTradeInformation(0).reportingRegime(5).name,trade.tradeHeader.partyTradeInformation.reportingRegime.name,0,,Element with value CSA could not be mapped to a rosettaField
cdm-sample-files/equity/Equity-Option-Price-Return-Stock-ex01-American-Call.xml,Fail_MappedNone,trade.tradeHeader.partyTradeInformation(1).reportingRegime(0).mandatorilyClearable,trade.tradeHeader.partyTradeInformation.reportingRegime.mandatorilyClearable,0,,Element with value false could not be mapped to a rosettaField
cdm-sample-files/equity/Equity-Option-Price-Return-Stock-ex01-American-Call.xml,Fail_MappedNone,trade.tradeHeader.partyTradeInformation(0).reportingRegime(0).supervisorRegistration.supervisoryBody,trade.tradeHeader.partyTradeInformation.reportingRegime.supervisorRegistration.supervisoryBody,0,,Element with value CFTC could not be mapped to a rosettaField
cdm-sample-files/equity/Equity-Option-Price-Return-Stock-ex01-American-Call.xml,Fail_MappedNone,party(1)[id=party2].classification(0)[industryClassificationScheme=http://www.fpml.org/coding-scheme/esma-emir-refit-regulatory-corporate-sector],party[id=party2].classification[industryClassificationScheme=http://www.fpml.org/coding-scheme/esma-emir-refit-regulatory-corporate-sector],0,,Element with value CSDS could not be mapped to a rosettaField
cdm-sample-files/equity/Equity-Option-Price-Return-Stock-ex01-American-Call.xml,Fail_MappedNone,trade.tradeHeader.partyTradeInformation(0).reportingRegime(0).reportingRole,trade.tradeHeader.partyTradeInformation.reportingRegime.reportingRole,0,,Element with value ReportingParty could not be mapped to a rosettaField
cdm-sample-files/equity/Equity-Option-Price-Return-Stock-ex02-American-Call.xml,Fail_MappedNone,trade.tradeHeader.partyTradeInformation(0).reportingRegime(2).supervisorRegistration.supervisoryBody,trade.tradeHeader.partyTradeInformation.reportingRegime.supervisorRegistration.supervisoryBody,0,,Element with value JFSA could not be mapped to a rosettaField
cdm-sample-files/equity/Equity-Option-Price-Return-Stock-ex02-American-Call.xml,Fail_MappedNone,trade.tradeHeader.partyTradeInformation(1).reportingRegime(1).entityClassification[entityClassificationScheme=http://www.fpml.org/coding-scheme/esma-entity-classification],trade.tradeHeader.partyTradeInformation.reportingRegime.entityClassification[entityClassificationScheme=http://www.fpml.org/coding-scheme/esma-entity-classification],0,,Element with value Financial could not be mapped to a rosettaField
cdm-sample-files/equity/Equity-Option-Price-Return-Stock-ex02-American-Call.xml,Fail_MappedNone,correlationId[correlationIdScheme=http://sef.com/trade-id].correlationIdScheme,correlationId[correlationIdScheme=http://sef.com/trade-id].correlationIdScheme,0,,Element with value http://sef.com/trade-id could not be mapped to a rosettaField
cdm-sample-files/equity/Equity-Option-Price-Return-Stock-ex02-American-Call.xml,Fail_MappedNone,trade.equityOption.equityExercise.equityAmericanExercise.latestExerciseTimeType,trade.equityOption.equityExercise.equityAmericanExercise.latestExerciseTimeType,0,,Element with value SpecificTime could not be mapped to a rosettaField
cdm-sample-files/equity/Equity-Option-Price-Return-Stock-ex02-American-Call.xml,Fail_MappedNone,trade.documentation.attachment.language[languageScheme=http://www.fpml.org/coding-scheme/external/ISO-639-2T].languageScheme,trade.documentation.attachment.language[languageScheme=http://www.fpml.org/coding-scheme/external/ISO-639-2T].languageScheme,0,,Element with value http://www.fpml.org/coding-scheme/external/ISO-639-2T could not be mapped to a rosettaField
cdm-sample-files/equity/Equity-Option-Price-Return-Stock-ex02-American-Call.xml,Fail_MappedNone,trade.tradeHeader.partyTradeInformation(1).reportingRegime(0).reportingPurpose,trade.tradeHeader.partyTradeInformation.reportingRegime.reportingPurpose,0,,Element with value PrimaryEconomicTerms could not be mapped to a rosettaField
cdm-sample-files/equity/Equity-Option-Price-Return-Stock-ex02-American-Call.xml,Fail_MappedNone,party(1)[id=party2].classification(0)[industryClassificationScheme=http://www.fpml.org/coding-scheme/esma-emir-refit-regulatory-corporate-sector].industryClassificationScheme,party[id=party2].classification[industryClassificationScheme=http://www.fpml.org/coding-scheme/esma-emir-refit-regulatory-corporate-sector].industryClassificationScheme,0,,Element with value http://www.fpml.org/coding-scheme/esma-emir-refit-regulatory-corporate-sector could not be mapped to a rosettaField
cdm-sample-files/equity/Equity-Option-Price-Return-Stock-ex02-American-Call.xml,Fail_MappedNone,trade.equityOption.extraordinaryEvents.tenderOffer,trade.equityOption.extraordinaryEvents.tenderOffer,0,,Element with value true could not be mapped to a rosettaField
cdm-sample-files/equity/Equity-Option-Price-Return-Stock-ex02-American-Call.xml,Fail_MappedNone,trade.tradeHeader.partyTradeInformation(0).offMarketPrice,trade.tradeHeader.partyTradeInformation.offMarketPrice,0,,Element with value false could not be mapped to a rosettaField
cdm-sample-files/equity/Equity-Option-Price-Return-Stock-ex02-American-Call.xml,Fail_MappedNone,trade.equityOption.equityExercise.equityValuation.valuationTimeType,trade.equityOption.equityExercise.equityValuation.valuationTimeType,0,,Element with value Close could not be mapped to a rosettaField
cdm-sample-files/equity/Equity-Option-Price-Return-Stock-ex02-American-Call.xml,Fail_MappedNone,trade.tradeHeader.partyTradeInformation(0).reportingRegime(0).exceedsClearingThreshold,trade.tradeHeader.partyTradeInformation.reportingRegime.exceedsClearingThreshold,0,,Element with value true could not be mapped to a rosettaField
cdm-sample-files/equity/Equity-Option-Price-Return-Stock-ex02-American-Call.xml,Fail_MappedNone,trade.tradeHeader.partyTradeInformation(1).reportingRegime(1).entityClassification[entityClassificationScheme=http://www.fpml.org/coding-scheme/esma-entity-classification].entityClassificationScheme,trade.tradeHeader.partyTradeInformation.reportingRegime.entityClassification[entityClassificationScheme=http://www.fpml.org/coding-scheme/esma-entity-classification].entityClassificationScheme,0,,Element with value http://www.fpml.org/coding-scheme/esma-entity-classification could not be mapped to a rosettaField
cdm-sample-files/equity/Equity-Option-Price-Return-Stock-ex02-American-Call.xml,Fail_MappedNone,trade.tradeHeader.partyTradeInformation(0).reportingRegime(0).entityClassification[entityClassificationScheme=http://www.fpml.org/coding-scheme/esma-entity-classification],trade.tradeHeader.partyTradeInformation.reportingRegime.entityClassification[entityClassificationScheme=http://www.fpml.org/coding-scheme/esma-entity-classification],0,,Element with value Financial could not be mapped to a rosettaField
cdm-sample-files/equity/Equity-Option-Price-Return-Stock-ex02-American-Call.xml,Fail_MappedNone,trade.tradeHeader.partyTradeInformation(0).reportingRegime(3).reportingRole,trade.tradeHeader.partyTradeInformation.reportingRegime.reportingRole,0,,Element with value ReportingParty could not be mapped to a rosettaField
cdm-sample-files/equity/Equity-Option-Price-Return-Stock-ex02-American-Call.xml,Fail_MappedNone,trade.tradeHeader.partyTradeInformation(1).reportingRegime(1).exceedsClearingThreshold,trade.tradeHeader.partyTradeInformation.reportingRegime.exceedsClearingThreshold,0,,Element with value true could not be mapped to a rosettaField
cdm-sample-files/equity/Equity-Option-Price-Return-Stock-ex02-American-Call.xml,Fail_MappedNone,trade.tradeHeader.partyTradeInformation(1).reportingRegime(0).entityClassification[entityClassificationScheme=http://www.fpml.org/coding-scheme/esma-entity-classification].entityClassificationScheme,trade.tradeHeader.partyTradeInformation.reportingRegime.entityClassification[entityClassificationScheme=http://www.fpml.org/coding-scheme/esma-entity-classification].entityClassificationScheme,0,,Element with value http://www.fpml.org/coding-scheme/esma-entity-classification could not be mapped to a rosettaField
cdm-sample-files/equity/Equity-Option-Price-Return-Stock-ex02-American-Call.xml,Fail_MappedNone,trade.tradeHeader.partyTradeInformation(1).reportingRegime(3).supervisorRegistration.supervisoryBody,trade.tradeHeader.partyTradeInformation.reportingRegime.supervisorRegistration.supervisoryBody,0,,Element with value CA.AB.ASC could not be mapped to a rosettaField
cdm-sample-files/equity/Equity-Option-Price-Return-Stock-ex02-American-Call.xml,Fail_MappedNone,party(1)[id=party2].classification(1)[industryClassificationScheme=http://www.fpml.org/coding-scheme/hkma-rewrite-regulatory-corporate-sector].industryClassificationScheme,party[id=party2].classification[industryClassificationScheme=http://www.fpml.org/coding-scheme/hkma-rewrite-regulatory-corporate-sector].industryClassificationScheme,0,,Element with value http://www.fpml.org/coding-scheme/hkma-rewrite-regulatory-corporate-sector could not be mapped to a rosettaField
cdm-sample-files/equity/Equity-Option-Price-Return-Stock-ex02-American-Call.xml,Fail_MappedNone,trade.tradeHeader.partyTradeInformation(1).reportingRegime(4).reportingRole,trade.tradeHeader.partyTradeInformation.reportingRegime.reportingRole,0,,Element with value ReportingParty could not be mapped to a rosettaField
